1.159946331140313536e+00,1.080227784950622549e+00
1.478266091175444386e+00,1.176423725175826718e+00
9.401385997086818547e-01,-1.076821848256775072e+00
-4.000988212764722718e+00,2.620455678998158677e-01
1.358807609725130483e+00,2.735919868991309456e-01
-7.561913870304903806e-01,1.449210357986976172e+00
-1.138146858859076405e+00,1.666607624960916523e+00
-2.453746293977603632e-01,6.242262084467454786e-01
-5.997737517742885993e-01,-6.462824921339154205e-01
-6.079304301865191551e-01,1.595743376275747583e+00
-2.049200222292751672e+00,1.359479238130117729e+00
-3.063575544665309014e-01,-5.524810012864876940e-01
1.546187163394663999e+00,4.501591531706824467e-01
5.086529633779475201e-01,2.137584263343603297e+00
2.103704735316281660e+00,1.239509203686325112e+00
1.444323461427152289e+00,2.508323181456355994e-02
1.060045954996763573e+00,2.569097391101847094e+00
-4.513617986088150680e+00,1.490785511338615033e+00
-8.659187003991569709e-01,1.045999438474849219e+00
-6.826359606480084663e-01,3.281312981290720465e+00
-1.155540037987000446e+00,2.026311681168722512e+00
-2.248627065552691651e+00,4.637524234234504106e-01
4.637752032699485327e-02,2.970200309207495781e+00
-2.048287397622925887e+00,2.466086349665823185e+00
-8.902680848251839363e-01,6.371784451872518629e-01
6.047254406087096967e-01,1.098325227865693643e+00
-4.263326534543790958e-01,-8.645728729966826662e-03
7.972973915492069796e-01,-4.320729756893582629e-01
2.690645516095064860e-01,1.156997031892516015e+00
-3.953470147680590574e-01,6.581672621536941437e-01
-8.414289718822069997e-01,2.352028389800969954e+00
-7.002796443856820208e-01,1.400894271829248527e+00
2.321518521773901167e+00,1.531287883775977576e+00
1.316524328396758037e+00,1.543987229335119560e+00
-9.699722718074356154e-01,2.815273502075765322e+00
-4.160394748637584184e-01,1.272930724068792374e+00
5.873243071605152021e-01,1.721949363038315917e-01
-3.333739304243932278e+00,1.640130389976139913e+00
7.261995393475193517e-01,2.119813416749361856e+00
1.962774623104238669e-01,-8.293317252326635192e-01
3.637712718252686939e-01,-5.138654041780043036e-01
1.704933349840344947e+00,-6.231905687934092830e-01
4.806686135736512044e-01,8.836578671076128488e-01
-8.103479141049545476e-01,3.906078267158994421e-01
3.295514229133223449e-01,5.230358745494834150e-01
1.196237431567133802e+00,-4.618810251827631941e-02
6.037544236027572730e-02,1.549548172961022763e+00
1.076111144223339977e+00,-3.533175910597284308e-01
5.696684532320867023e-01,2.002929964422379694e+00
2.747542064555175134e-01,2.885505784744890168e+00
-1.024174463582268046e+00,1.217089837849918421e+00
1.668637568617638234e+00,-1.645168372334461782e-01
-1.230452991037789934e+00,-5.985084413123696878e-01
9.025372128989255227e-01,-6.407785611507660350e-01
1.758409629964351462e+00,-8.678684997490457853e-01
-8.920651396563307189e-01,1.792365986172620218e+00
-3.572376446477497414e+00,1.724206037790439794e+00
8.102991991201066169e-01,3.073557802517014270e+00
-1.552232333210753268e+00,1.331742564980990196e+00
-2.666054876871403412e+00,-9.309440831434263597e-01
1.629016531856434025e+00,-2.015174310677640079e+00
-6.553661441635058038e-01,-7.209520520681630962e-02
-6.888070975076864277e-01,-2.587880140686149577e+00
-1.779247173716391961e+00,1.478188295224863280e+00
2.154055082948981958e+00,1.718076525326907467e+00
2.225757911654364929e-01,-8.902885780653916337e-01
1.418300770868368366e+00,-1.119208711811892965e+00
-1.790053493582329791e+00,1.978244809421358275e+00
5.167257605093115123e-03,4.555746179531268147e-01
1.722899579919828339e+00,-1.373537037588178356e-01
2.039470843363357044e+00,8.355095154988844142e-01
-1.937698309636909921e-01,1.968001012552020645e+00
5.666836790578245742e-01,9.906767132694409561e-01
2.055639725481704705e+00,-4.267576069929200910e-01
1.155373189855467109e+00,1.462322301720032636e-01
-1.024174463582268046e+00,1.217089837849918421e+00
-2.874813085181974870e+00,2.803779472686676044e-01
1.226523498144294511e+00,4.434481587932256885e-01
-3.065309726359239040e+00,1.068391963942049605e+00
1.841201266702581663e+00,1.757221349081443673e+00
-1.025586816742814628e-01,1.146855222615439818e+00
-4.387377418557566244e+00,-2.085378580127355275e-01
-4.360982201104239842e+00,2.059006699504843663e-01
-4.622062664919961428e+00,1.211043209284642375e+00
-4.094365138032992846e+00,-1.078281687859269145e+00
-3.478670925953529114e+00,1.882216471202089236e+00
-3.356712929564247716e+00,8.818172060024348502e-01
-6.142830213949731721e+00,-5.021023921616343255e-01
-4.447917098266888303e+00,2.960613376262142271e+00
-1.197207189914407222e+00,8.496573695353440980e-01
-4.695765064359545882e+00,1.732655391306803794e-01
-3.673351932890464244e+00,-3.423891165243386214e-01
-2.111326046242503196e+00,1.473738221794712144e+00
1.248571321826558389e+00,-1.481502433772357463e+00
-4.589732379283494978e+00,-3.636656854923748794e-01
-5.879257043573410613e+00,-5.193724142798579191e-01
-5.345531928489145379e+00,-1.502907931579197554e+00
-3.050912251727067037e+00,3.365655711051441124e+00
-2.575446214921186527e+00,-8.284318960445939684e-02
-1.900543962317045477e+00,1.947748941630514485e+00
-2.457639225553162721e+00,2.140404984180656722e+00
-4.308530729701015360e+00,5.920624815626402970e-01
-2.818921094880812106e+00,1.964705294655442191e+00
-4.586940678929877002e+00,-4.220232358508962389e-01
-9.530985975786586684e-01,4.789665800201635681e-01
-1.184524816971749051e+00,1.479125346276676023e+00
-4.832492896877570665e+00,1.330902643715204281e+00
-3.394436554892253266e+00,1.331042798634248125e+00
6.260498737974288241e-01,1.339751934152245916e+00
-8.294067658156272227e-01,-1.709001330209672653e-01
2.327682936797940805e+00,3.706325385330596633e-01
-2.979981798555797479e-01,3.993318154890247662e+00
2.176665922144345622e+00,-2.223285224214374356e+00
-2.469825673198245752e+00,2.272349259405629596e+00
-2.411374281438463107e+00,1.846759955040003787e+00
-2.286984778025760612e+00,-2.947750255905637884e-01
-3.191792751692602348e+00,1.324609452027387446e+00
-1.511165030565472023e+00,1.230769914427185308e+00
-4.368017700090115696e+00,6.366600931353362525e-02
-3.916618891245590373e+00,2.972140779201585925e+00
-3.521399553987412112e+00,2.262083008453290578e+00
-4.012076404594218992e+00,5.094426360586843394e-01
-3.715018076014445114e+00,-4.968047043548221575e-01
-1.524398339794973412e+00,4.645869091568479714e-01
-3.560457436284135913e+00,1.086692547233228057e+00
-4.381070175011613443e+00,8.906061230166936182e-01
-3.394459237433881782e+00,-1.089107023201157931e+00
-3.539461408576294765e+00,3.756174116795232276e+00
8.122505100260730693e-01,-2.324574811914401185e+00
-4.253932571017534414e+00,1.356157244176610099e+00
-3.216508815818945877e+00,4.122622304368633861e-01
-1.226377718161159036e-01,-1.184455900940059925e+00
-2.403230228164288107e+00,-2.681924794576764803e+00
1.683368456132883217e+00,-5.222551740484930871e-01
-4.220490287598769541e+00,2.074171242417626626e+00
-3.992478770506123986e+00,1.457271041196200656e+00
-5.572344969760964162e+00,-1.248525044672315482e-01
1.587180711381670772e-02,-1.230962592750458828e+00
-8.852563347862081322e-01,-9.113367566301965317e-01
-4.710080289749959626e+00,-1.884093572099184488e+00
8.665703618766635863e-01,1.449225689605549539e+00
-2.068971697906914819e+00,3.238139976272669252e-01
8.502309877050530096e-01,1.473069157020497011e+00
-2.280397093843739231e+00,-2.640182443301204440e-01
-1.667223372059944753e+00,9.280484961229160668e-01
-2.497993604862509542e+00,5.912236090996563220e-01
-3.247502743936511838e+00,7.180523449920392931e-01
-2.404439939774604795e+00,1.891676038086644862e+00
-1.884679461539598755e+00,-9.880194124434709124e-01
-2.911139390327686538e+00,1.346413159626317135e+00
-6.203662392778816481e-02,1.226099299714219937e+00
-1.817448246694463476e+00,1.743277222385314573e+00
-4.415919295440389192e+00,6.505482195771009613e-01
-3.058659275607614969e+00,-4.687899470892681331e-01
1.080493820241431369e+00,6.426319220366467633e-01
-2.598386465836351356e+00,5.681378219736362700e-01
-3.402932852831574984e+00,-9.422805017823175922e-01
-5.045360262663180606e+00,-1.718736791739007730e+00
-3.379662590701626446e+00,4.825583357135599383e-01
-2.740743559924949224e+00,-1.879711570774089680e+00
-1.153425804270645116e+00,-2.943241894855036289e+00
-1.217809422881765080e+00,-6.175461217046837703e+00
1.337855710001965237e+00,-3.338321197353705916e+00
-5.524182267923916090e-01,-2.345881573414445143e+00
-7.318660275925445990e-01,-4.231939891628616834e+00
1.278652377440147703e+00,-4.097895552602057734e+00
-6.617103972875474360e-01,-3.636711265784156044e+00
-6.579574937057511841e-01,-2.785032240769721223e+00
-1.219521752997945629e+00,-2.872072332329420608e+00
-2.013139053275978974e+00,-1.052436002113428914e+00
-6.502424918625917094e+00,-4.300385046269447620e-01
-5.035636329460663418e+00,-1.114543556868037966e+00
-1.485170197604095410e+00,-4.996575398687553182e+00
-2.106826214031326305e+00,-2.896527911249549891e+00
-2.703441844489624213e+00,-3.072033872818622058e+00
-2.456556065165877101e+00,-2.380336454213057173e+00
-1.629360062309853863e+00,-3.778799611688160809e+00
-2.980307364494994005e-01,2.571977633433167210e+00
4.012557601540898689e-01,2.503222195490592661e+00
2.509934662593563459e+00,8.982109738092740603e-01
-4.061039569780858116e+00,8.431480877887389980e+00
-1.073340495430388897e+00,-8.744804196530450158e-01
1.964182773054664155e+00,2.920801292652659975e-01
-1.469115032807451371e+00,2.277536531318271606e+00
-6.481670914650959681e+00,4.705136979454171531e+00
7.071070343925289770e-01,3.593590115296980692e+00
-1.472742976493429445e+00,2.362076838835276860e+00
-4.036099215748097380e-01,8.259353852222501846e-01
-3.637428823644373477e+00,6.225167369445395726e-01
-1.611516862348240930e-01,2.096231126316482063e-01
-9.790400130661415234e-01,6.142008457908846308e-01
-5.712174705617979464e-01,3.574001911400250808e-01
-2.275113601662911211e+00,-3.168174972605294126e+00
-3.481840967335179116e+00,-4.646668588439495373e+00
-1.755952304153925336e+00,-4.121353864113056709e+00
-7.427613669805586127e-01,-4.211308970499182180e+00
6.004071878144111585e-01,-3.035806786035304405e+00
-4.808441735136240958e+00,-2.153425782906602137e+00
1.220279791768184990e-01,-8.528324823682907896e-01
-2.257876544389342488e+00,-3.612438115310508735e+00
-1.252654357809489305e+00,-2.298543527248367191e+00
-1.392765152989760891e+00,-2.740588290314555309e+00
-1.670639441551643456e+00,-3.455722295792428955e+00
-2.880171102424967655e-01,-2.174229684633012472e+00
-3.681383556134605772e+00,-1.484222635851858429e+00
1.335856781149633576e+00,-1.714527733827638123e+00
-3.697966081338939226e+00,-3.145135761549552544e+00
-1.957718978710103475e+00,-2.966056329500505573e+00
1.110488012409070802e+00,-1.010802509340578581e+00
1.658780486224907147e+00,-2.434554042684955011e+00
2.194022333340278408e+00,-4.348864055950404151e+00
1.252410308584343435e+00,-1.415673082273787964e+00
-3.901331486323623920e+00,-2.204030695328429434e+00
-1.838133868036195162e+00,-2.714088455740138794e+00
-8.879554831820215544e-01,-6.353697407892758164e+00
-6.361922646307245355e-01,-4.043607287689304997e+00
-1.730030238300066081e+00,-4.613734949572849686e+00
-3.526840148450290702e+00,-2.850356979603248853e+00
-3.177785884359472401e+00,-3.717547227293621415e+00
8.259798290449658076e-01,-2.902229768133005372e+00
1.703326086187622046e-01,-2.847067583977494820e+00
-3.299720443815756799e+00,-3.691490528708914365e+00
-1.279987948801828646e+00,-2.914387857696919770e+00
-6.355680291159336859e-01,-1.367371293930909060e+00
-3.516056809216953738e+00,2.006890919764565684e+00
-4.169735926441601848e+00,-1.414664814164095230e-01
2.088206987179524188e-01,-1.761944064170007929e+00
2.704357401598980748e-01,9.046220153030022360e-01
-1.932566842313049094e+00,-2.795480727305323931e+00
1.549839370421195239e+00,-4.089677239560153943e+00
-1.252758128457824860e+00,-3.737294864080730417e+00
-1.957718978710103475e+00,-2.966056329500505573e+00
-3.302416271357320632e+00,-4.008460821855363676e+00
8.778244274557190918e-01,-4.435812186372912969e+00
2.687336164694004825e+00,-3.640618215115082101e+00
2.539232907852950305e+00,-3.433821301816363469e+00
1.306449118366426854e+00,-4.214494475734478662e+00
2.821476762666170757e+00,-2.359009538924924598e+00
7.352881449423069427e+00,-7.896115917024475461e-01
2.378076658610017713e+00,2.494059918255169706e+00
2.084127110129899929e+00,-1.149248638322566407e+00
1.514895090971418945e+00,5.008806490152910573e-01
1.807746212517042483e+00,2.315020851495597665e+00
1.832647476171031187e+00,2.477125325156034563e+00
1.258428688826550790e+00,-1.161636741792266170e+00
2.181466839800755952e+00,-2.871179957257188775e+00
8.648899368227909445e-02,3.391914787281097965e+00
6.190479961911393048e+00,1.248060080514596049e+00
4.889162417131208138e-01,-2.287031255043511235e-01
1.137960685027745500e+00,3.523108234743831613e+00
4.117927697520377350e+00,1.128971120193566824e+00
2.192309036238726083e+00,-4.108546836183480933e-01
1.271767012349309445e+00,-1.590382761624860586e-01
4.089194262281674042e-01,6.517123839707507083e-01
9.729862334781853583e-01,1.550136220247857688e+00
4.988335701911224551e-01,-5.416748800010632303e-01
2.012258768885458959e+00,-4.115596816339401331e-01
1.989835132132691031e+00,8.143741574914435954e-01
5.778140213356901533e+00,1.797786259001221687e+00
1.967908881309492708e+00,2.187771761688596772e+00
4.684487353029806123e+00,1.231572593952739769e+00
1.786499497545537274e+00,9.816516340369334515e-01
-2.792090913372780037e-01,1.331706596777947338e+00
2.993353734308695557e+00,1.818933705431996950e+00
-5.434796029665839301e-01,2.732611952281009060e+00
3.683023503689850653e+00,4.073415413465290569e-01
-2.163598743743347708e+00,1.444987715869061606e+00
4.870442606979865086e-01,2.836850511268812713e+00
2.298158767188809737e+00,-1.636095548296450541e+00
3.541288211132400266e-03,1.595352609769006502e+00
-8.765552440045194793e-02,1.526803859757229320e+00
1.938062551072248008e+00,8.825999523639158073e-02
5.036530615314013026e+00,3.146913706597760374e+00
1.493020218137754540e+00,1.379729392212288630e+00
4.617578150536705728e+00,1.239269782762359107e+00
2.378076658610017713e+00,2.494059918255169706e+00
1.734554109937542332e+00,-7.992714814840113924e-01
6.792179432174534348e-01,1.251073011385867906e+00
1.248383445527279534e+00,2.358456899547083374e+00
2.410990560572387142e+00,3.711892960759504145e+00
3.696776203517024850e-01,1.472833647079297537e+00
2.238822498565281816e+00,1.338432717372813663e+00
1.323372200334363091e+00,1.444619812031256334e+00
2.846083315380967704e+00,1.460359727408543806e+00
2.454367270589814520e+00,1.668361662638394582e+00
2.226266047477460486e+00,1.540774105658618387e+00
3.464664277906417400e+00,5.020361146861325174e-01
2.895990313000440963e+00,2.677306960275920300e+00
4.607281549534413934e+00,-6.193645624244570325e-01
1.727665585767127032e+00,1.403372997248360177e+00
-1.353995979964155882e+00,2.457108006111446308e+00
2.688335246568863135e-01,1.483451096306156902e+00
3.322460349567544213e+00,6.850455189312975035e-01
4.431278903673896430e+00,1.183596075142621329e+00
4.284560123638692097e+00,2.168389264491354496e+00
-1.119089881108054074e+00,3.051354397781823824e+00
-7.718255351891385452e-01,1.057243805998697717e+00
-5.692009063619603987e-02,-4.799939643520958477e+00
7.283634356017524958e+00,-1.075013588921318153e+00
4.014844793374353848e+00,-2.220743469294910621e+00
5.709872024071064089e+00,-6.840427961113104693e-01
2.875026903552849067e+00,-3.508532998536765923e+00
4.019906522334944832e+00,4.276236417476488860e-01
5.103540819874470280e+00,-1.047616882959649276e+00
4.274366069200735474e+00,-7.961618992524391869e-01
4.744476913726934697e+00,-6.859009785987018049e-01
2.203552637829350846e+00,-1.749818370751200058e+00
2.364152934588556576e+00,-5.241086699231198409e+00
8.670494343927539482e-01,-4.688527450489211823e+00
3.878578966434082620e+00,-2.644436713083621271e+00
8.114471218630746607e-01,-4.525439324093323279e-01
2.864658944770139382e+00,-2.108969233658581466e+00
2.342162330023483729e+00,-4.689433280609229371e+00
2.153344008159040257e+00,-4.791688382601292595e+00
6.786193222175873174e+00,6.419968439675541871e-01
1.323191126385823979e-01,-6.299953640170158353e-01
-1.429402807549077503e-01,7.158873188565443302e-01
3.476562781426410176e+00,-5.277801821965387719e-01
6.707354597893665726e+00,3.727401099103430759e+00
3.805281637422456509e+00,3.612970350774826755e+00
2.224943371798285163e+00,3.198138846837735638e+00
2.725912605089689578e+00,-3.139075294112965708e-01
1.210113005420405008e+00,2.231177711929428042e+00
7.334129109249761802e-01,6.081405291313982664e-01
2.788522790219430725e+00,3.122324539747530547e+00
5.952931892914080647e-01,2.698640535229534176e+00
-1.260595236799589847e+00,2.248567387855008981e+00
3.724631128254030976e+00,1.352421364549248051e-01
2.599357176646386769e+00,-2.169190301035436030e-01
4.211517660644888750e+00,2.823794300119396028e-01
2.078305275695603971e+00,5.834659918209700313e-01
6.438881830502244163e+00,-4.444643868784252105e-01
7.971139726567145090e+00,6.154615960639778782e-01
2.172173640085464985e+00,3.213101595293598844e+00
1.451914196693577797e+00,3.741247868964048262e-01
1.685461488855881429e+00,-1.355384361489902822e+00
-1.383374923957918723e+00,2.707473864751718029e+00
1.155039284252068921e+00,7.084738447847691578e-01
1.476395986245267578e+00,-8.701578628524969661e-01
-3.778824315289825431e-01,2.136325483855805007e+00
4.289317579728280094e+00,-8.615281340313357683e-01
-1.040821685609288672e+00,-8.119114181684417009e-01
-1.577313311692816411e+00,2.693555179944626676e-01
1.907057196732248272e+00,3.136288903841019771e+00
1.465609530694343521e+00,6.721167315545700793e-01
5.864993951589023702e-01,-5.835516255656234552e-01
4.039725392798713344e+00,4.994200472039535543e-01
2.088579000947977882e+00,9.720566011574717225e-01
1.908700656782880145e+00,7.928083879498593056e-01
3.898509516519852003e+00,6.322007338014176137e-01
-5.394892347078805717e-02,1.483745689126935385e+00
-1.433194565937300435e+00,5.913664635489258581e-01
-1.122232361245241172e+00,-1.181000810406568124e+00
5.704691845199583611e+00,2.024261456313607432e+00
1.152980201797382254e+00,1.330011651631783365e-01
-8.589367878041341831e-01,1.147505524943303268e+00
2.625225730743903974e+00,2.504030660020421184e+00
3.509881567192194129e+00,2.967759001431511834e+00
2.217029071172226251e-01,-8.528592666986346132e-03
1.901310813220508933e-01,1.993515433305159956e-01
6.473253276219798069e-01,-3.743962882506112200e-01
9.648471734263059929e-01,6.549325079935789384e-01
3.373902568798751389e+00,1.028620901547763644e+00
-5.322567689554063008e+00,9.024854632156420475e-01
1.374696317140849500e+00,1.741588456928837125e+00
1.292210562178439659e+00,-2.230893709699632410e+00
-9.122252448062311281e-01,2.300905186075686615e+00
2.599867539526996119e+00,-6.049095912605715331e-01
2.394875713850869836e+00,-7.923345678296805916e-02
8.681711005131613756e-01,8.740759634338937101e-01
2.065661608363290824e+00,9.046892626074320987e-01
-1.128573158650614694e+00,1.247871420435607837e+00
1.580752199836525484e+00,8.952879294941770150e-01
-2.531991748010774756e+00,-1.037877421207258122e+00
6.910816019540860777e-01,4.045571423695301760e+00
4.060325544923163221e+00,5.526999892563898564e-01
3.394900128117564808e+00,5.242338939519131102e-01
3.346102654770865659e+00,-6.794353069348798568e-01
1.110363682765630466e+00,-2.224631270790556226e+00
-1.277488119127641264e+00,-4.424683144446132643e-01
1.303703707622241748e+00,-3.907094315602844592e+00
3.653632302664567177e+00,-5.112870911921582717e+00
2.436272586098534809e+00,-4.493329541344828648e+00
2.307519511025426961e+00,-4.843423494539791818e+00
1.128094631510212942e+00,-4.441388509485710401e+00
3.044020274140203153e+00,-4.209981662914268341e+00
2.382292577058369443e-01,-3.677586597116197620e+00
2.338561892127680064e+00,-2.100092637471105750e+00
3.155174520781562020e+00,-1.531670325872693139e+00
